"","p","p.adj","eta1","mean1","sd1","eta2","mean2","sd2","mod.pool.var"
"Thielavia",0.522219264183902,1,0.666666666666667,-4.09457084302569,0.747388292404435,0.875,-4.81231442821339,1e-06,0.878330355296303
"Strongylocentrotus",0.523604859036744,1,0.666666666666667,-3.64044239658062,1.4891533599447,0.75,-2.82961422413673,2.80396151872512,1.817653242177
"X.Peptostreptococcaceae.",0.523647158101655,1,0.666666666666667,-4.15449549566255,0.712199080547422,0.75,-4.68953818545258,0.173631827649549,0.791626718346261
"X.Ectothiorhodospiraceae.",0.52374028558072,1,0.888888888888889,-3.71016693870144,1e-06,0.75,-2.93204661533351,0.765726845538347,0.917081037102193
"Glarea",0.524227383615342,1,0.333333333333333,-2.80680492522801,0.589104969679307,0.25,-3.15705220126044,1.12263499576303,0.872372237075624
"X.Nitrosopumilales.",0.524331098977466,1,0.555555555555556,-2.52240881161464,0.909655622477638,0.625,-2.06790460578903,0.550179636632514,0.827097356000707
"Acidithiobacillus",0.526969418097814,1,0.777777777777778,-3.64250969172883,0.0956817962615018,0.75,-4.22535731876241,0.482819049417785,0.790552495555086
"X.Pseudomonadaceae.",0.527099834257433,1,0.222222222222222,0.813438517516695,0.417680514056469,0.125,1.09715798474485,0.903051217825348,0.679969600941119
"Janthinobacterium",0.528045520770267,1,0.555555555555556,-1.51270527794835,0.861009120732195,0.5,-1.11701295228591,0.4408391773351,0.74777750909687
"Macrophomina",0.529220789819592,1,0.444444444444444,-2.81686245220356,0.748327648021926,0.375,-2.43998527606341,0.978187092667584,0.858302962392628
"Mariniradius",0.529372585701653,1,0.555555555555556,-3.80798429416474,0.792305962097736,0.375,-3.43638089484646,0.623799168921024,0.740090267345106
"Thermacetogenium",0.529986094933746,1,0.777777777777778,-3.81758050524703,0.151905722591639,0.625,-3.30087953943703,0.588887829602827,0.761724224073074
"Plesiocystis",0.530222002552097,1,0.777777777777778,-3.11575048047875,0.709751711275891,0.875,-3.87762278352937,1e-06,0.907870906562832
"X.Polyangiaceae.",0.531085747182863,1,0.555555555555556,-3.32681237829883,0.919380224991471,0.75,-2.79793160511562,0.744624043122061,0.896413425037451
"Fulvimarina",0.531092731760123,1,0.333333333333333,-3.59541218001034,1.55806421013722,0.75,-2.94451957185345,1.31960721704597,1.54049670153027
"Schistosoma",0.532595920053718,1,0.666666666666667,-4.31196212355905,0.69209624307225,0.75,-3.72381779224638,1.53936670518204,0.999794525166544
"Thermosinus",0.534614110343445,1,0.555555555555556,-3.82485434149759,0.594799114854278,0.875,-3.18648565389744,1e-06,0.793154429920851
"Desulfatibacillum",0.536124131759204,1,0.666666666666667,-4.19820816558615,0.245381620591173,0.75,-4.68953818545258,0.173631827649549,0.710108948564062
"Dokdonia",0.536511950070981,1,0.888888888888889,-4.95592486189495,1e-06,0.75,-4.19401259211084,0.874410842256408,0.9369595388487
"X.Firmicutes.",0.537441373463306,1,0.444444444444444,1.23802207959785,0.989133266388882,0.375,0.873111749702505,0.676495815229107,0.838058339518719
"Syntrophothermus",0.538105237882376,1,0.666666666666667,-3.83237132109247,1.06770937224899,0.875,-4.56676194269177,1e-06,0.994994520711635
"Patulibacter",0.539149488712794,1,0.666666666666667,-1.62503603053656,1.18446874405932,0.875,-2.37667388092487,1e-06,1.04775958172633
"Borrelia",0.540222618235253,1,0.888888888888889,-4.95592486189495,1e-06,0.75,-4.22535731876241,0.482819049417785,0.877690929598565
"Shewanella",0.541289922077585,1,0.444444444444444,-1.68732379779838,0.233450449167869,0.5,-2.02536457294775,0.789508806918545,0.649774855667493
"Halanaerobium",0.541689997647837,1,0.777777777777778,-3.47274604715522,0.335763844815375,0.75,-4.06838737182758,1.05207173255711,0.888605319590646
"Eremococcus",0.54179989185169,1,0.555555555555556,-3.10791996896917,1.15837140400667,0.75,-3.65483046147421,0.662339578742086,1.01121963496476
"Rhodopseudomonas",0.542730549001488,1,0.555555555555556,-2.77485594553522,0.33235520162101,0.875,-2.17616597237501,1e-06,0.726594998736932
"Paludibacter",0.543340567896781,1,0.666666666666667,-3.65552722563344,0.238487151802453,0.5,-3.27847516812091,0.346813718339319,0.625573409195249
"Magnaporthiopsis",0.544369675143076,1,0.777777777777778,-4.55571424623868,0.220445335133184,0.75,-4.00356398194202,0.169155904442401,0.773992425835389
"Togninia",0.545194349399619,1,0.777777777777778,-4.14408983356,0.172768972666797,0.875,-3.43203813941906,1e-06,0.855023587825754
"X.Aerococcaceae.",0.546641560965151,1,0.888888888888889,-3.39446178541552,1e-06,0.75,-4.14290584428182,0.946686698164991,0.951637447843503
"X.Eukaryota.",0.547695187545288,1,0.444444444444444,-0.0312661855536536,0.931913660370694,0.375,0.300790381868401,0.37209549594684,0.730560449012497
"Zymomonas",0.548345382791645,1,0.777777777777778,-3.40508880018261,1.21787425667684,0.75,-4.00039902629018,0.173631827649549,0.91807900706433
"Methylophaga",0.548799676175724,1,0.555555555555556,-3.44553993914697,0.906695611312,0.875,-2.78169146161451,1e-06,0.921256273500328
"Pestalotiopsis",0.551843571562438,1,0.333333333333333,-3.2093491536067,0.877429896740646,0.75,-2.72024635834124,1.41252129679002,0.965257075890659
"X.Cystobacteraceae.",0.553010755757424,1,0.555555555555556,-2.60071308195031,0.857930368414143,0.625,-3.01036796458634,0.325000264072204,0.77554993843171
"Thalassiosira",0.553081331892015,1,0.666666666666667,-2.0932798613528,1.44702490234672,0.5,-2.64377537063904,1.45396101264891,1.40099847994467
"X.Rhodospirillales.",0.554953230904848,1,0.555555555555556,-1.83340179203707,0.465273901733125,0.625,-2.2305353695047,0.793400192838752,0.736144950894745
"Sebaldella",0.557441288894135,1,0.666666666666667,-3.37824287464739,1.25748091596051,0.75,-3.94561112906677,0.878439904907557,1.05509785974092
"Acidimicrobium",0.560137555552826,1,0.777777777777778,-4.16241496333884,0.335763844815375,0.875,-3.47349726035026,1e-06,0.864266964812154
"Paracoccidioides",0.560680786768965,1,0.666666666666667,-3.76062569465899,0.454851279256404,0.625,-3.27941051826984,1.33316105628738,0.96979425163869
"Cyanothece",0.564734940088473,1,0.444444444444444,-3.01671238859781,0.892407897482512,0.75,-2.56483308611413,0.0996851848131789,0.835402025603619
"X.Lepidoptera.",0.565085644628494,1,0.777777777777778,-1.8312097130935,4.07347659665408,0.75,-2.80269783282182,1.52912529023813,2.66559837224925
"X.Insecta.",0.565227262055167,1,0.333333333333333,-0.770287403035347,2.36895869063594,0.125,-1.34961880320962,2.01381701945435,3.16491843590163
"Metapneumovirus",0.566337840956953,1,0.777777777777778,-3.06844305422724,0.335763844815375,0.875,-2.39059597031676,1e-06,0.864266964812154
"Helicobacter",0.56731704748679,1,0.888888888888889,-4.39983585488506,1e-06,0.75,-3.72666676976883,0.213484041981926,0.856777326179668
"Beauveria",0.568306973507782,1,0.777777777777778,-4.49069360383652,0.312398409452526,0.75,-3.94561112906677,0.878439904907557,0.853456136779341
"Heterobasidion",0.568306973507782,1,0.777777777777778,-4.49069360383652,0.312398409452526,0.75,-3.94561112906677,0.878439904907557,0.853456136779341
"Rickettsiella",0.568798113750691,1,0.777777777777778,-2.5018118925198,0.953195169926571,0.625,-1.82327533501749,2.12278157262984,1.60097558184281
"Streptomyces",0.568909194653186,1,0.777777777777778,0.268135760042254,0.0362090323560791,0.875,-0.400282782710472,1e-06,0.851841137477074
"Candidatus_Amoebophilus",0.569153863710823,1,0.888888888888889,-4.39983585488506,1e-06,0.75,-3.72983172542068,0.217959965189074,0.856992676145506
"Fibrobacter",0.569922368195343,1,0.555555555555556,-3.07493292020741,1.31908537190356,0.625,-3.52224901292184,0.33995970126202,1.00934704717709
"Frateuria",0.570750443126012,1,0.777777777777778,-4.14585914574471,0.175271157954489,0.875,-4.81231442821339,1e-06,0.855120702873643
"Nakamurella",0.573185362784232,1,0.555555555555556,-2.18386841271463,0.744240547391802,0.875,-2.78169146161451,1e-06,0.847892002679373
"X.Nitrosopumilaceae.",0.574954370944385,1,0.666666666666667,-3.43193850134975,1.36512816206482,0.75,-3.99940004105542,1.14963455136702,1.15673044452373
"X.Agaricomycetes.",0.575714240487351,1,0.333333333333333,-2.54279129009273,1.20403145534287,0.375,-2.19722682755934,0.721632388917498,1.00009277647267
"Colletotrichum",0.576274587767425,1,0.333333333333333,-2.6185988088801,0.593781271894021,0.5,-2.95480900602044,1.14143141062524,0.833508617002892
"Zhouia",0.577069420730752,1,0.555555555555556,-3.39261514492244,0.884121766069319,0.75,-3.84944301252964,0.387115869631475,0.846663540339822
"Morganella",0.577208611271592,1,0.555555555555556,-3.71461602837617,0.693808862584899,0.25,-3.39870210931032,0.738556627383903,0.739564416769442
"X.Bacteria.",0.577260711647637,1,0.333333333333333,3.53471692023699,0.964082562147882,0.25,3.2223173847977,0.898611388785521,0.90843873902282
"Bacteriovorax",0.579668958583413,1,0.222222222222222,-2.55794651430659,1.1497164904721,0.375,-2.21131910233614,1.02708142259841,1.10133821398291
"Candidatus_Competibacter",0.581016996428673,1,0.555555555555556,-3.80798429416474,0.811855692041457,0.625,-4.19129663552527,0.537826497181664,0.786073305659575
"Bacillus",0.581697528335635,1,0.555555555555556,0.753270847073984,1.12068768661072,0.625,0.319902663026836,0.914236559748147,1.00845062351427
"Tetrasphaera",0.58224624652609,1,0.666666666666667,-2.20620061943938,0.10440911966034,0.875,-2.78169146161451,1e-06,0.768433520933085
"Sutterella",0.582622306807374,1,0.666666666666667,-3.86390960526014,0.7822264896033,0.75,-3.39897878789601,0.105385034392115,0.808974588311582
"Frankia",0.583318894959185,1,0.555555555555556,-1.89567506487603,1.33923666800784,0.875,-1.20722023629845,1e-06,1.18698901397391
"Delftia",0.585002471505953,1,0.555555555555556,-0.398105668482359,1.48239682328859,0.625,0.091487415218201,1.17461528823163,1.31016802283008
"Elusimicrobium",0.585370339813646,1,0.777777777777778,-3.61542900878304,0.437791110545036,0.75,-4.14290584428182,0.946686698164991,0.875390569775314
"X.Bifidobacteriaceae.",0.585394881563422,1,0.555555555555556,-3.06695892602796,1.91610257976082,0.375,-2.3809900678801,2.81492379855522,3.36379347530954
"Aromatoleum",0.588006977100148,1,0.777777777777778,-4.00872829168288,0.994000290493595,0.625,-3.49220484853798,1.15079715830052,1.02797467685955
"Sporomusa",0.588661915994267,1,0.777777777777778,-3.92319079980423,0.485167382119323,0.875,-4.56676194269177,1e-06,0.877944422986114
"X.Euryarchaeota.",0.588874645262661,1,0.444444444444444,-3.29072071945707,1.38682032241789,0.75,-3.79833626470062,0.459391725540058,1.19851650727113
"X.Desulfovibrionales.",0.590470278716295,1,0.888888888888889,-3.71016693870144,1e-06,0.75,-4.34496860587138,0.313663144975384,0.862666396924288
"X.Peptococcaceae.",0.590772303177065,1,0.444444444444444,-3.71372621044122,0.600859394726254,0.875,-3.18648565389744,1e-06,0.758862321868826
"Vibrio",0.592490942224283,1,0.111111111111111,-2.30442345700417,0.622827392893321,0,-2.51515592545318,0.640736614561345,0.602104420035356
"X.Gammaproteobacteria.",0.593072120873498,1,0.222222222222222,2.9613257417513,0.584572668186127,0,3.19014319389834,0.777240467416218,0.663722871031907
"Pseudocercospora",0.593381638478605,1,0.333333333333333,-2.67615242836662,1.22537537623021,0.5,-2.3161294395075,0.727221326174931,1.0478714811787
"X.Onygenales.",0.594614078414389,1,0.333333333333333,-3.74855172114762,0.747915396757932,0.375,-3.45866951575026,0.834322788837905,0.77906738543328
"X.Herpotrichiellaceae.",0.595667375668052,1,0.777777777777778,-1.17742275613289,0.552708870472721,0.875,-1.81153576809018,1e-06,0.885761671905517
"Unknown",0.596535494828338,1,0.333333333333333,6.45458010507241,0.39944899885904,0.125,6.23474147182322,0.544655640074487,0.538563932641266
"Flavobacterium",0.599946740449136,1,0.777777777777778,-1.11756519994799,0.487100914552138,0.625,-1.54461556346612,0.420907224961234,0.750321245845763
"Bartonella",0.601032532747316,1,0.111111111111111,-1.56261258422544,1.08203353530522,0.125,-1.22207798547284,1.65160742437055,1.53571582983726
"X.Rhodospirillaceae.",0.601168909464276,1,0.222222222222222,-1.26171460660894,1.10612251209513,0.5,-0.903542387323777,1.23138968411017,1.15088459598933
"Chelativorans",0.601281611622402,1,0.777777777777778,-3.46609182420372,0.161268188521769,0.75,-2.97797166700852,0.700779014606859,0.818125569084513
"X.Burkholderiales.",0.602325095720238,1,0.666666666666667,3.45290453952119,0.185910373765291,0.625,3.08375950761007,0.645667474071355,0.713636647195177
"Phyllobacterium",0.603790181755022,1,0.666666666666667,-3.52763867069213,1.23705628985024,0.875,-2.88657159684589,1e-06,1.07331151866968
"Rhizobium",0.606446128514571,1,0.444444444444444,-1.78584685695761,1.76646296195589,0.625,-1.24771793922514,1.89537498028334,1.95484090492483
"X.Methanobacteriaceae.",0.607457439159319,1,0.777777777777778,-2.85694544707029,0.442682492580738,0.5,-3.24597976337493,0.530429749883758,0.725095915938356
"Faecalibacterium",0.60762234441865,1,0.666666666666667,-4.09457084302569,0.718418485016782,0.75,-3.65483046147421,0.662339578742086,0.830500500777776
"Lachnoanaerobaculum",0.607764955695069,1,0.888888888888889,-4.71159263759229,1e-06,0.75,-4.06838737182758,1.05207173255711,0.975127121853338
"Anopheles",0.607925604068135,1,0.777777777777778,-3.75079055066017,0.728978152615357,0.625,-3.31499402640926,0.629367004663961,0.817067021160238
"Janibacter",0.608173461649686,1,0.444444444444444,-1.59314276432096,0.914690604586679,0.5,-1.9043100568142,0.50315307795003,0.784612414075742
"X.Podoviridae.",0.608353321592697,1,0.555555555555556,-2.01788005994416,2.12776955048164,0.75,-2.6292197901182,0.562891161006886,1.79960803136029
"Dolosigranulum",0.609804596050457,1,0.444444444444444,-3.07339383454842,1.04429578227016,0.625,-2.68991751432717,1.03206018561407,1.01164242646133
"X.Thermoplasmatales.",0.610771313141865,1,0.666666666666667,-4.42691826285755,0.515998707470707,0.875,-3.87762278352937,1e-06,0.81967169073861
"Stenotrophomonas",0.611071698608732,1,0.444444444444444,-1.01368140267054,1.98348471648696,0.625,-0.497592801989978,1.09595241307345,1.8454864067221
"X.Flavobacteriales.",0.611550267093321,1,0.333333333333333,-0.158730879802999,1.73261599600501,0.625,0.29341890457056,0.22182156952938,1.51968603315889
"Cellulophaga",0.611803258161736,1,0.888888888888889,-4.26979457008075,1e-06,0.75,-3.65899440236082,0.656450877067334,0.899750330296881
"Photorhabdus",0.611952220566115,1,0.777777777777778,-2.96764978459784,1.26473566932116,0.625,-2.51312497681276,0.606521567561719,0.909311900755051
"Ceriporiopsis",0.612724530122061,1,0.666666666666667,-3.82133410936305,0.572222274526139,0.625,-3.44473572711288,0.752524623430005,0.787551742144778
"Providencia",0.61481748921907,1,0.555555555555556,-1.50388957624038,2.10062271464418,0.25,-0.93607567483528,2.28170273972719,2.93763279306397
"Roseivivax",0.615121760289276,1,0.666666666666667,-4.22933850733502,0.501732528885619,0.375,-3.89406817013706,0.864721075070128,0.796993390666324
"Paenibacillus",0.615967286484421,1,0.333333333333333,0.126066035265005,1.11217587890817,0.25,0.445342562434526,1.20563565779219,1.17379143398922
"X.Chloroflexi.",0.617050810643396,1,0.555555555555556,-2.06133937618068,1.7968915147008,0.75,-2.71785487459854,2.96201310656402,2.18072309780217
"Conexibacter",0.617941268653267,1,0.777777777777778,0.85973125122473,0.409773762949321,0.875,0.269456470180508,1e-06,0.870420110799182
"Pseudonocardia",0.620875550640626,1,0.777777777777778,-2.32372101477925,0.311410731353944,0.875,-1.7411064995153,1e-06,0.862509390568535
"Nocardiopsis",0.623975575147857,1,0.555555555555556,-2.95473291961476,0.894414321648192,0.75,-3.37545391188983,1.05743768417332,0.932165851899176
"X.Sordariales.",0.624166644349307,1,0.555555555555556,-3.80886895025709,0.393487426843287,0.875,-3.32446031544177,1e-06,0.738732624630116
"Crocosphaera",0.625637655326304,1,0.777777777777778,-3.9899807543911,0.395716493087673,0.875,-4.56676194269177,1e-06,0.869157414194069
"Jaminaea",0.625637655326304,1,0.777777777777778,-3.9899807543911,0.395716493087673,0.875,-4.56676194269177,1e-06,0.869157414194069
"X.Armatimonadetes.",0.62624600748431,1,0.888888888888889,-3.92499407179262,1e-06,0.75,-3.33282207822378,0.779416392647877,0.919439861253767
"X.Vibrionaceae.",0.626575934527896,1,0.777777777777778,-3.07967702011109,0.445172884321967,0.75,-3.54345993355579,0.819841289772974,0.85356340789053
"Moniliophthora",0.62710023456875,1,0.777777777777778,-3.57748904932667,0.974063486180807,0.625,-4.00690914616274,0.751509269347722,0.885882175423708
"Sporosarcina",0.627745564791367,1,0.777777777777778,-3.44299479983529,0.193932313634055,0.625,-3.85817027937304,0.848921278802107,0.831229983168871
"X.Formicidae.",0.628353930479128,1,0.555555555555556,-2.61856397827235,1.61474629454367,0.75,-2.1213059966389,0.726927210028918,1.33597706111454
"Ensifer",0.630275942377895,1,0.555555555555556,-3.77868367293952,0.770283452198236,0.75,-3.39897878789601,0.105385034392115,0.787856949790904
"Cladosporium",0.631480423983159,1,0.666666666666667,-4.30212709315522,0.394294775473624,0.875,-4.81231442821339,1e-06,0.797441765415268
"Olsenella",0.631701943214525,1,0.555555555555556,-3.73666761396599,0.723553717321698,0.625,-3.41950169998026,0.18908036714568,0.715607584684075
"X.Enterobacteriaceae.",0.631802574356727,1,0.333333333333333,3.9965424621779,1.04057243857461,0.125,4.28071820552544,1.14087920043929,1.09983962734124
"Citreicella",0.632216688617077,1,0.666666666666667,-3.95980317871636,0.400182615852202,0.75,-4.34496860587138,0.313663144975384,0.734554732509135
"Encephalitozoon",0.632704627004449,1,0.777777777777778,-2.47973174313219,2.53153112737058,0.875,-1.7214429708106,1e-06,1.56636284127246
"Anabaena",0.633768866205307,1,0.333333333333333,-3.11987599878119,0.659762007823691,0.625,-2.83524809941669,0.468524124015003,0.685017679591296
"Wohlfahrtiimonas",0.633945115436609,1,0.777777777777778,-4.26802525789604,0.972836949526338,0.75,-3.75643497377667,1.49323904469552,1.08490522128672
"Ectothiorhodospira",0.634179878248901,1,0.777777777777778,-4.17519332365524,1.10412112995101,0.875,-3.5757107560083,1e-06,0.987642415656667
"Fervidobacterium",0.634179878248901,1,0.777777777777778,-4.17519332365524,1.10412112995101,0.875,-3.5757107560083,1e-06,0.987642415656667
"Shuttleworthia",0.634179878248901,1,0.777777777777778,-4.17519332365524,1.10412112995101,0.875,-3.5757107560083,1e-06,0.987642415656667
"Kribbella",0.636055176617922,1,0.666666666666667,-2.23972607848994,1.41979160110832,0.875,-1.62993077705794,1e-06,1.1707299493065
"Nitrolancea",0.636459963187548,1,0.666666666666667,-2.14768281758149,2.45956589215759,0.875,-1.35559576089362,1e-06,1.98010691146754
"X.Cyanobacteria.",0.638162778671535,1,0.333333333333333,0.734907888654002,1.68573273111221,0.125,0.356291221978218,1.66392833904817,2.02758482342631
"Magnaporthe",0.638709306608195,1,0.777777777777778,-4.67788035839001,0.393214307799982,0.875,-4.12317526905098,1e-06,0.86893727563599
"Oleispira",0.638829166065881,1,0.777777777777778,-4.26802525789604,0.00250218528769135,0.875,-3.71904974587188,1e-06,0.851695627523501
"Marinomonas",0.639236608762574,1,0.666666666666667,-4.38357116792277,0.524798446222575,0.875,-3.87762278352937,1e-06,0.821509446680056
"Actibacterium",0.641699767689239,1,0.777777777777778,-4.44045946684379,0.728978152615357,0.875,-3.87762278352937,1e-06,0.910955627669913
"Phakopsora",0.643082789632776,1,0.888888888888889,-2.77165265552349,1e-06,0.75,-3.33415539801045,0.768578947308294,0.917569031327009
"Fusobacterium",0.644171861384661,1,0.444444444444444,-3.14876414331837,0.977299754963025,0.625,-3.47046006085112,0.59334375740628,0.870746428593602
"Trueperella",0.644474640681222,1,0.666666666666667,-4.19702862412967,0.244873429107017,0.625,-3.87009066800181,0.634774253877229,0.715550560012757
"Sinorhizobium",0.645110261292158,1,0.555555555555556,-2.36045333671571,0.856361947635608,0.625,-2.76230971043278,1.77615706172321,1.24520405569412
"Hydrogenophaga",0.646452021945131,1,0.222222222222222,-2.64854369638831,1.26491008303472,0.625,-2.26635008683008,1.60815472897549,1.40347497191039
"Chromohalobacter",0.647205905347542,1,0.555555555555556,-4.32566962749533,0.325836403495338,0.875,-3.87762278352937,1e-06,0.725421342412755
"Planctomyces",0.64822911750921,1,0.555555555555556,-2.99452575561837,1.77057547250922,0.625,-2.5747602958758,0.676682066905036,1.3848686705693
"Pseudogymnoascus",0.648927597102983,1,0.666666666666667,-3.32948072024577,0.463274846032996,0.75,-3.72666676976883,1.18807398723179,0.864220980521948
"Blautia",0.649615637988378,1,0.444444444444444,-3.73779408701684,0.59928300924991,0.625,-3.46245351396426,0.262292535677658,0.659509097406031
"Saccharomonospora",0.650972510632717,1,0.555555555555556,-2.14119650486735,0.754405728659228,0.625,-1.83710371351896,0.346772511976166,0.739189469202262
"Staphylococcus",0.653359304246955,1,0.555555555555556,-0.658138728075525,0.866759421955601,0.625,-0.978415091041355,0.670864653051708,0.832196264280717
"X.Alicyclobacillaceae.",0.653921599376712,1,0.888888888888889,-3.71016693870144,1e-06,0.625,-3.22693634843245,0.518102312918127,0.82010818567916
"Trichormus",0.654194016066387,1,0.777777777777778,-4.49069360383652,0.312398409452526,0.75,-4.07123634935003,0.700779014606859,0.825307579696134
"Nocardioides",0.656364616914445,1,0.555555555555556,-0.00220062489881612,1.18498931971832,0.625,-0.346218437832888,0.646698493929858,0.978340858910371
"Mobilicoccus",0.656818804696421,1,0.666666666666667,-3.46893788867252,0.83885416757496,0.5,-3.12198585674265,1.13956616483849,0.997940049665499
"Gramella",0.657038684398194,1,0.666666666666667,-3.30487609390336,1.25197338182146,0.75,-3.72381779224638,0.564776759932172,1.01130174028898
"Dehalogenimonas",0.657669482390635,1,0.777777777777778,-3.47187875476947,0.640801826653123,0.75,-3.05254914464453,0.595310534286437,0.842999172676178
"X.Chromatiaceae.",0.657889084007122,1,0.777777777777778,-2.82505346038513,1.25173948527416,0.5,-3.23471977908106,1.12291132822756,1.08521074309188
"Nesterenkonia",0.658445720939425,1,0.111111111111111,-2.34227689469215,1.00775479002068,0.25,-2.12513333400451,0.506590876342114,0.802790768112703
"Metarhizium",0.658708242799748,1,0.777777777777778,-4.14585914574471,0.80006797685954,0.75,-3.72983172542068,0.217959965189074,0.835233156879019
"Cellulomonas",0.661254336805564,1,0.555555555555556,-3.03100109376264,1.44711216512531,0.75,-3.45276769988466,0.376579680851578,1.1750029918561
"Alkaliphilus",0.661855347967067,1,0.777777777777778,-2.90094646742607,1.35906840512075,0.75,-3.34139717196624,0.186817736583368,0.955060100368203
"Fluviicola",0.663814930639118,1,0.666666666666667,-2.19314425798538,0.817933489634621,0.75,-1.82082331734002,0.411445059323599,0.833817035252383
"X.Sphaerobacteraceae.",0.664206644942158,1,0.444444444444444,-3.14440489243942,1.79636038214628,0.75,-2.66684245865532,0.930012091926132,1.6510730574077
"Pelobacter",0.669078410989544,1,0.555555555555556,-3.99638691445113,0.821586469755995,0.75,-4.34496860587138,0.660926800274482,0.843903073144759
"Austwickia",0.672899555203895,1,0.555555555555556,-3.84681545377757,0.949988033291816,0.625,-3.54871636824627,0.349516224266992,0.816604791950684
"Acinetobacter",0.672934579438097,1,0.222222222222222,4.02616900489284,1.57136075612353,0.125,4.30816975028487,1.14219582074083,1.5164850404678
"Thermobaculum",0.673838607827996,1,0.444444444444444,-2.62296446585032,1.93105831825551,0.625,-2.17643759474575,1.68855740324502,2.02299567475731
"Gloeobacter",0.674135643195664,1,0.777777777777778,-3.01564707155471,0.982199415456468,0.875,-2.4943450159489,1e-06,0.959276302205028
"X.Ustilaginaceae.",0.679557132491604,1,0.222222222222222,-0.753725621195971,1.42295588401018,0,-0.523453352743385,0.743433386059453,1.12818883781666
"X.Solirubrobacterales.",0.681668814637619,1,0.777777777777778,0.512769479210354,0.322669748450093,0.875,0.0304567135086998,1e-06,0.863305518024554
"Saccharothrix",0.682959249766026,1,0.777777777777778,-3.27059455069123,0.621649232768772,0.875,-2.78169146161451,1e-06,0.894790093891521
"Sulfurospirillum",0.684861543313511,1,0.888888888888889,-3.92499407179262,1e-06,0.75,-3.45008553572504,0.177660890300698,0.855214757052912
"Batrachochytrium",0.685809457566521,1,0.666666666666667,-4.35399309496759,0.839910596114965,0.875,-4.81231442821339,1e-06,0.907798792905794
"Chitinophaga",0.686230054151078,1,0.555555555555556,-1.64609565707514,0.292431593263757,0.5,-1.40381291407579,0.762165770795377,0.689943261116507
"Caldalkalibacillus",0.686619749356808,1,0.555555555555556,-4.04280288157154,0.741166631290766,0.75,-3.72666676976883,0.213484041981926,0.779705040922784
"Myceliophthora",0.687295812540827,1,0.555555555555556,-3.88064407726388,0.379042490473081,0.5,-3.60024000412424,1.28230859315693,0.930843372415945
"Acidomonas",0.688744157447068,1,0.777777777777778,-3.97345889660065,1.04387874735557,0.875,-3.47349726035026,1e-06,0.973212156470992
"Pirellula",0.689695252893419,1,0.444444444444444,-3.15821769217356,1.17121120840525,0.750000000007624,-3.54185866149965,1.79669577568108,1.26105339468991
"Sphingobacterium",0.689999110264546,1,0.333333333333333,-1.00297473001179,2.02795361522412,0.625,-1.4043460104727,0.692044702761949,1.948128406745
"Plesiomonas",0.691257733156957,1,0.666666666666667,-4.12528299769619,0.670351487172043,0.75,-3.75643497377667,1.49323904469552,0.98163700374927
"Dialister",0.691762413986397,1,0.666666666666667,-3.86915249385202,1.67520752316656,0.625,-4.23451222878231,0.797633919487846,1.21351348901961
"Simiduia",0.692633705557549,1,0.555555555555556,-4.49808685654123,0.444705504405574,0.75,-4.19401259211084,0.874410842256408,0.751655626339713
"Rhodothermus",0.692959962341846,1,0.666666666666667,-3.38549834425004,1.28812460223461,0.875,-3.87762278352937,1e-06,1.09918744829753
"Thermodesulfatator",0.693645558677662,1,0.666666666666667,-4.30212709315522,0.394294775473624,0.875,-3.88395269483305,1e-06,0.797441765415268
"Candidatus_Pelagibacter",0.695486603382764,1,0.777777777777778,-4.33481521248291,0.0919530743193414,0.875,-3.87762278352937,1e-06,0.852637839340498
"Aureobasidium",0.6988821534934,1,0.888888888888889,-3.92499407179262,1e-06,0.75,-3.39897878789601,1.651494775423,1.15584795961768
"Lambdalikevirus",0.702960414740692,1,0.888888888888889,-3.86195295278334,1e-06,0.625,-3.31610350391512,1.84681401240651,1.4506276515966
"X.Streptomycetaceae.",0.706144372946045,1,0.777777777777778,-2.46727126879282,1.18594913709278,0.75,-2.85234644672526,0.878439904907557,0.984773651827887
"X.Cytophagales.",0.706513200688296,1,0.222222222222222,0.0647685865175065,0.881810763913822,0.125,0.281562451228005,1.3043933419596,1.12742303805997
"Roseovarius",0.707051669561814,1,0.666666666666667,-3.53761516529914,0.637287542149123,0.75,-3.84944301252964,0.387115869631475,0.784106775806687
"Hippea",0.707173807599595,1,0.777777777777778,-3.83035886556343,1.59179069735802,0.875,-3.32446031544177,1e-06,1.13425426711145
"Truepera",0.707895298966382,1,0.555555555555556,-2.70447155240481,0.195078125197588,0.75,-2.97609643508523,0.492660924241146,0.668010936426179
"Endocarpon",0.708422989041509,1,0.777777777777778,-1.70703258061399,1.35608248654193,0.625,-1.37867447753946,0.277455316415863,0.878094540073837
"Phascolarctobacterium",0.708827599712923,1,0.666666666666667,-3.42505939198173,1.0576586658468,0.625,-3.09937644685186,1.25345716306894,1.08771357205038
"X.Rhabditida.",0.709469342334839,1,0.777777777777778,-2.70063077688796,2.84392953682311,0.875,-3.32446031544177,1e-06,1.75363026751924
"X.Peronosporales.",0.709524645453352,1,0.666666666666667,-3.38171229704696,0.998758019605214,0.625,-3.09684572082247,0.434008989839524,0.83637636620333
"Rhodonellum",0.711584603635182,1,0.666666666666667,-3.34934497201787,1.17952459040834,0.625,-3.0509307934075,0.604074170916132,0.931686407081222
