"","p","p.adj","eta1","mean1","sd1","eta2","mean2","sd2","mod.pool.var"
"X.Micrococcaceae.",0.455124296207874,1,0.142857142857143,0.00238228879854893,0.56633493466602,0,-0.41310140158076,1.24893140540735,1.02316311295247
"Kytococcus",0.455521297812658,1,0.142857142857143,-3.78900022520422,0.818085811867499,0.875,-4.56817856550807,1e-06,0.885558566177961
"X.Peptostreptococcaceae.",0.456818515614642,1,0.571428571428571,-4.26232601722546,0.523772118453808,0.75,-4.89165073423936,0.16839362664324,0.806565924009718
"X.Lachnospiraceae.",0.457440954390992,1,0.285714285714286,-2.78899397301084,0.519930571505762,0.75,-2.23872081730328,0.414568930938019,0.742548054510208
"Halanaerobium",0.458115780541446,1,0.714285714285714,-3.97194487864933,0.046491004691322,0.75,-4.6703785122197,0.144532550713393,0.828272680104312
"Albugo",0.458174546049884,1,0.571428571428571,-4.54612484611446,0.80685488163221,0.75,-3.86829808455307,0.989780468206765,0.941468180942271
"X.Formicidae.",0.460766665982293,1,0.571428571428571,-3.51610352714679,1.75546934674807,0.75,-2.67148378585902,1.70673302405732,1.47917249654099
"Phakopsora",0.461785640043117,1,0.857142857142857,-2.55322416719695,1e-06,0.75,-3.50219674899515,1.15777983986434,1.03000426885912
"Alkalibacterium",0.464255639728873,1,0.428571428571429,-2.1400851471574,0.783513976409819,0.375,-2.64150697970997,1.12997632115084,0.995656986081181
"Formosa",0.466329819996561,1,0.714285714285714,-4.53603470169067,0.0583831957094544,0.625,-3.92256703860208,0.49808508246175,0.800437164797707
"X.Methylococcaceae.",0.468124227557137,1,0.714285714285714,-4.53116568607935,0.232279200788635,0.75,-3.84712289132669,0.0981230033025513,0.831755807259236
"Unknown",0.470111015118092,1,0.142857142857143,6.14793295136047,0.473610805741369,0.125,5.8197039016074,0.649241923734197,0.642828557928781
"Cyanobacterium",0.471693204556163,1,0.571428571428571,-4.94005823098805,0.399737913640583,0.75,-4.33628015280119,0.32795388034287,0.794703555723462
"X.Adenoviridae.",0.47319381830878,1,0.714285714285714,-4.11493521423093,0.820917979149625,0.875,-5.01072300954739,1e-06,0.967336947598761
"Oceanicola",0.47322282024494,1,0.714285714285714,-4.56220761140997,0.0953972796012559,0.75,-3.87423542604444,0.631637697053888,0.861360179254596
"X.Cyanobacteria.",0.473451606100065,1,0.142857142857143,0.270216744131143,1.7573823064365,0.125,-0.289463145429469,1.5333379269874,1.89780641883776
"Thermomicrobium",0.475350638926986,1,0.428571428571429,-2.80343741268979,1.17645325245183,0.5,-3.31608765141003,0.72946864565829,0.982552142996905
"Nodularia",0.47537377193481,1,0.714285714285714,-3.19104577264686,1.09072845340332,0.875,-4.1043817400943,1e-06,1.01582962784207
"Candidatus_Accumulibacter",0.476273073826699,1,0.714285714285714,-2.76212019493824,0.686010942168278,0.875,-1.88154158359261,1e-06,0.948223581228888
"Magnaporthe",0.477654140217798,1,0.714285714285714,-4.94878721538089,0.45130883927124,0.875,-4.08272617426824,1e-06,0.923127299189284
"X.Tremellales.",0.477691390557224,1,0.285714285714286,-2.88448950916792,1.35325844069912,0.625,-2.32873621384427,0.292088552131089,1.09430274021153
"X.Lactobacillaceae.",0.479884677463999,1,0.428571428571429,-2.90402895755789,1.22435689131759,0.25,-3.38878607380389,0.997957427115052,1.08252441122865
"Alicycliphilus",0.479946843556844,1,0.571428571428571,-2.28352847316341,1.91901652958893,0.625,-1.61259146303572,0.487619198471156,1.2800962496362
"Roseibium",0.481636914989513,1,0.714285714285714,-4.87646213645677,0.256043722374406,0.75,-4.2126262324893,0.153080829197198,0.833939525283626
"Mycosphaerella",0.48297234731881,1,0.142857142857143,-2.50836835810621,1.11451899868094,0.25,-2.1274337654929,0.422264471470222,0.851345617459178
"Ramlibacter",0.483725193784839,1,0.428571428571429,-2.06865353048578,0.693417231521197,0.5,-1.63552335879279,0.338014438083055,0.729086869532239
"Dokdonia",0.484521368748298,1,0.857142857142857,-5.26791075603901,1e-06,0.75,-4.41326748012407,0.508142459338776,0.928254001112394
"Gaeumannomyces",0.485399406792839,1,0.571428571428571,-4.47966296381815,0.632357698375248,0.5,-4.00731239737219,0.413233949337167,0.746569620842132
"Helcococcus",0.485449255536486,1,0.571428571428571,-4.63413113803084,0.666536136953914,0.5,-4.14375145308425,0.652252410061426,0.804835822878008
"Borrelia",0.485699575064093,1,0.857142857142857,-5.26791075603901,1e-06,0.75,-4.39423122992423,0.871851035834598,0.975442959821697
"X.Erysipelotrichaceae.",0.488096125977026,1,0.428571428571429,-4.0703949614941,0.80001612909909,0.5,-3.56722005013275,1.17856986437253,1.00421059946294
"Apis",0.48976431790103,1,0.714285714285714,-3.77993149141361,1.12767461023711,0.625,-3.15493032112854,0.639356429172501,0.926234939605659
"Janibacter",0.491315128966006,1,0.285714285714286,-1.96804320508212,1.07028426324875,0.5,-2.43463450958169,0.827343039491303,0.976809919848137
"Leptosphaeria",0.492406098736534,1,0.142857142857143,-1.56044740380449,0.680668675847795,0,-1.8819650538345,0.736113087797598,0.72676769694831
"Tetrasphaera",0.494510838708827,1,0.571428571428571,-2.46571082830894,0.49275855034523,0.875,-3.22446108027853,1e-06,0.868025117456268
"X.Bacilli.",0.494732083474421,1,0.142857142857143,-0.320022993444338,1.67605124886679,0.375,-0.859997332211027,1.31251682246331,1.63935580897072
"Sordaria",0.495376158146674,1,0.857142857142857,-5.26791075603901,1e-06,0.75,-4.44452464519618,0.174873051145673,0.906852914280195
"Amphimedon",0.495547351028961,1,0.714285714285714,-3.96983770181503,0.859106671908543,0.625,-4.56109443838325,0.453212160937127,0.851819388632451
"Chaetomium",0.496137161225825,1,0.571428571428571,-3.46916518205936,1.20359205207953,0.875,-2.6279234739361,1e-06,1.07527722183165
"X.Myxococcaceae.",0.497835157651653,1,0.571428571428571,-2.94172253143637,0.817953075481687,0.75,-3.54246196797519,0.528978613031351,0.888938355138819
"Fibrobacter",0.498513211582863,1,0.714285714285714,-4.19010090676351,0.430841068759728,0.625,-3.62088779541715,0.397945998537682,0.80065558061899
"Nitrosococcus",0.49854986077733,1,0.714285714285714,-3.42370496892634,0.156629208482599,0.75,-4.08957030657273,0.965919392276918,0.908580224470518
"Pseudoalteromonas",0.49979134441946,1,0.285714285714286,-4.23133493392501,0.813002232332834,0.625,-3.76099089852934,0.815690914586473,0.869104107883653
"Cryphonectria",0.50085616643961,1,0.714285714285714,-4.21691116103255,0.583720202764298,0.875,-3.39123052174676,1e-06,0.93601239363762
"Magnaporthiopsis",0.501764667411025,1,0.714285714285714,-4.56220761140997,0.0953972796012559,0.75,-3.93023281228465,0.215658180689053,0.831070652562057
"Singulisphaera",0.501801004917156,1,0.714285714285714,-2.73130479657812,0.249761970665749,0.75,-2.09877122997297,0.109616939093576,0.832685241300121
"Fluviicola",0.50470327859767,1,0.571428571428571,-2.62898677346361,1.05952499673603,0.75,-2.02158674291429,0.0694390106017237,0.938960580958884
"Harpegnathos",0.507673954986954,1,0.714285714285714,-4.77613196846257,0.397932006666983,0.75,-4.12327017362216,0.918260583245439,0.912363165402432
"Rhodonellum",0.509488734886445,1,0.714285714285714,-4.25755697007631,0.526238348360984,0.625,-3.70364390029474,0.319714671151546,0.798994941290265
"Agrococcus",0.51026018467086,1,0.142857142857143,-2.79516060826331,0.609276661756234,0.375,-2.38961070933839,1.33026871584577,0.995344011077669
"Legionella",0.510487872255741,1,0.571428571428571,-3.96199559457016,0.938135802198859,0.5,-4.44477004029784,0.701813227510493,0.878145554473454
"Plesiomonas",0.511230640997179,1,0.571428571428571,-4.30487382842368,0.863381517420748,0.75,-3.66571821349973,1.56533677074098,1.07279149371438
"Togninia",0.513371827202937,1,0.714285714285714,-4.19073825131325,0.546706118872496,0.875,-3.39123052174676,1e-06,0.932078532015832
"Trichophyton",0.514399236590231,1,0.428571428571429,-4.20033660995009,1.20664190980017,0.75,-4.78945078752773,0.312926177356633,1.03260101054292
"X.Pseudonocardiaceae.",0.515532560472531,1,0.428571428571429,-2.75516663648025,1.18624814361947,0.875,-1.97248594763893,1e-06,1.09498309189715
"Oligotropha",0.516880690801105,1,0.714285714285714,-4.31724132902675,0.534813927854364,0.5,-3.75642055241321,1.00232703653097,0.947103235880201
"X.Siphoviridae.",0.516881246630226,1,0.428571428571429,-2.84039482381578,0.797995371511271,0.75,-3.37441484985584,0.429845873306979,0.858747308375982
"Halomonas",0.517663914011113,1,0.142857142857143,-2.23254470271146,0.928952608208209,0,-2.62004637242986,1.29947218306035,1.19013612326463
"Camponotus",0.519486962274969,1,0.714285714288543,-3.05004973763905,2.04311689392167,0.75,-2.32408942183381,0.33201286210319,1.19449833753595
"X.Hyphomicrobiaceae.",0.520699614098001,1,0.428571428571429,-3.64977948001064,0.833729221336939,0.625,-3.09491065003948,1.75171079722389,1.21870122447121
"Arthroderma",0.522425335198015,1,0.714285714285714,-3.7861260217216,0.546706118872496,0.875,-4.56817856550807,1e-06,0.932078532015831
"Patulibacter",0.523575820078653,1,0.571428571428571,-2.06072403312998,0.999821775729243,0.875,-2.81936355166357,1e-06,0.998106538015155
"Rhodococcus",0.523795853262936,1,0.428571428571429,-1.24598256136103,0.493162343549131,0.75,-1.74847858675817,0.615525533633401,0.786391974994095
"Syntrophothermus",0.524833568693803,1,0.571428571428571,-4.26906276124867,0.881464799963063,0.875,-5.01072300954739,1e-06,0.959836027137743
"Desulfuromonas",0.526052907353117,1,0.857142857142857,-4.69541188408559,1e-06,0.75,-3.93023281228465,0.215658180689053,0.908350416345682
"Arthrospira",0.526249132906963,1,0.857142857142857,-5.05751238882796,1e-06,0.75,-4.2751589546162,0.703457409191358,0.950502694792183
"Alteromonas",0.527364811805084,1,0.857142857142857,-4.49475154809717,1e-06,0.75,-3.70437894526114,0.871851035834598,0.975442959821697
"Rhodopirellula",0.528030502259402,1,0.428571428571429,-3.65567822417997,0.963288422072034,0.875,-2.93705467977887,1e-06,0.981201264000805
"Marinomonas",0.529559076062015,1,0.571428571428571,-5.00694500965085,0.289579927610009,0.875,-4.3208707248843,1e-06,0.840704648706685
"X.Peronosporales.",0.530097248513907,1,0.571428571431326,-3.73670502408465,1.40111421798449,0.625,-3.19520416634593,0.674081425546272,1.05967118437767
"Owenweeksia",0.533283697526045,1,0.428571428571429,-4.14353951542089,0.592725062205077,0.75,-3.65386842704954,0.0346388343859691,0.782481078025047
"Sporisorium",0.533793866700589,1,0.428571428571429,-3.71256741352672,1.13496718597734,0.625,-3.21230346241134,0.995684416876398,1.05642867090936
"Alloiococcus",0.533805842352667,1,0.428571428571429,-3.8694195605594,1.1295650211874,0.5,-3.3946000264669,1.15079624373425,1.11380111948751
"Acidimicrobium",0.535342686564109,1,0.714285714285714,-4.66253777940418,0.0464910046913214,0.875,-3.91650633235232,1e-06,0.904181008064472
"Hafnia",0.539306728613526,1,0.571428571428571,-3.0970739261368,1.24807302118239,0.375,-2.53692391462099,1.62961170171468,1.49350513938636
"Methylophaga",0.540960975347311,1,0.428571428571429,-3.90440810381467,0.86064794694269,0.875,-3.22446108027853,1e-06,0.936755539214641
"Deinococcus",0.542001849989601,1,0.142857142857143,-1.14815183688382,0.972655804617966,0.25,-0.704146183883575,1.77810721254495,1.5356053816666
"Hyphomicrobium",0.543052449787105,1,0.714285714285714,-3.59144392095986,1.46826445649516,0.875,-2.78191663623921,1e-06,1.10666129156187
"Rhizobium",0.546141464914775,1,0.285714285714286,-2.16107145301657,1.80157006044322,0.625,-1.54070591020867,1.87685206395813,1.89576527741981
"X.Myxococcales.",0.54731029020704,1,0.428571428571429,-1.73238295849367,1.47413221332616,0.625,-1.20812431721043,1.00880969129392,1.24140483625961
"Oceanobacillus",0.549203431229904,1,0.857142857142857,-3.48041205167181,1e-06,0.75,-4.20179844957627,0.168393626643239,0.906643802791698
"Parvibaculum",0.549250818424689,1,0.285714285714286,-3.25358297573607,0.636564385979201,0.625,-3.68118095530951,1.23899772062026,0.914926595091974
"X.Clostridiales.",0.550330991331057,1,0.285714285714286,-0.499807325658624,0.778693990674386,0.5,-0.12177093850205,0.851414594249747,0.854466216942004
"Chelativorans",0.552138224489976,1,0.714285714285714,-4.01474115846478,0.498055370106013,0.75,-3.43812307823703,0.676536085982015,0.886943367293918
"Desulfobacula",0.552875312097789,1,0.714285714285714,-4.29106841930745,0.404817834579919,0.875,-5.01072300954739,1e-06,0.919385187266933
"Candidatus_Amoebophilus",0.553529214328233,1,0.857142857142857,-4.62966367472277,1e-06,0.75,-3.91584797580894,0.195314949852582,0.907564379021781
"Raoultella",0.55391064439779,1,0.428571428571429,-3.83601020117787,1.11809921383608,0.5,-3.414889588457,0.772547260731552,0.969276940961889
"Megamonas",0.554054396209916,1,0.857142857142857,-3.80415864734232,1e-06,0.75,-4.5323397554321,0.676536085982016,0.947009818100725
"X.Pleosporales.",0.555106849635805,1,0.142857142857143,1.70029190427807,0.822181463393007,0,1.37254487208383,1.14525270103018,1.0249496557696
"Rhodothermus",0.557217224595847,1,0.571428571428571,-3.64570775739728,0.799247328671237,0.875,-4.3208707248843,1e-06,0.936085519693459
"X.Gemmatimonadetes.",0.557716252373757,1,0.571428571428571,-1.23654343471245,1.94469408329139,0.75,-0.584132389175491,0.788121889537825,1.40862357971518
"Thermosinus",0.558488737389941,1,0.428571428571429,-4.26358814880684,0.740158781563375,0.875,-3.62937507236282,1e-06,0.890963650893361
"Methylotenera",0.559689812173956,1,0.428571428571429,-2.90366102389495,1.1374473656106,0.5,-2.46017785662322,1.12804534375728,1.10728237553002
"X.Podoviridae.",0.563518310953891,1,0.571428571428571,-2.47103922831163,2.74752344822672,0.75,-3.23013920898773,0.344817339915936,1.96510516492421
"Algoriphagus",0.566079747722614,1,0.428571428571429,-3.78632941716221,1.02413854065949,0.375,-3.42634581288509,0.550972004102061,0.840080924089721
"Magnetospira",0.566457572277242,1,0.857142857142857,-4.57731785528417,1e-06,0.75,-3.87423542604444,0.631637697053888,0.941487695918332
"X.Phyllobacteriaceae.",0.566826264522563,1,0.428571428571429,-3.32583641017512,0.974355251482314,0.5,-2.94553053097055,0.499590071681412,0.844947568341753
"Luminiphilus",0.567134711135256,1,0.714285714285714,-4.87646213645677,0.256043722374406,0.75,-4.33628015280119,0.32795388034287,0.841168633898931
"X.Bacteroidetes.",0.568643909174156,1,0.142857142857143,2.26001311185021,1.17927204426806,0.5,2.66182521474545,1.10783200235882,1.14821529387731
"Defluviimonas",0.570980996011154,1,0.571428571428571,-4.37641140205023,0.391811512513754,0.75,-3.89741630659865,0.598854981386374,0.81357976516018
"Halothermothrix",0.572726159847053,1,0.428571428571429,-4.37059748394049,0.955434325012697,0.875,-5.01072300954739,1e-06,0.977623512735614
"Indibacter",0.5727493375497,1,0.571428571428571,-4.94005823098805,0.399737913640583,0.875,-4.3208707248843,1e-06,0.853755863888036
"Roseiflexus",0.572817205675966,1,0.285714285714286,-2.92704361913211,0.719367104351895,0.5,-2.55820213773323,1.08221882096594,0.91357621497375
"X.Nostocales.",0.575471421978502,1,0.571428571428571,-2.18845173407643,2.17505880696993,0.5,-2.72547250156926,0.996164257498955,1.5067862863969
"Moorella",0.575555347669198,1,0.428571428571429,-4.3938828605976,0.822429704288252,0.875,-5.01072300954739,1e-06,0.921484221150001
"X.Actinobacteria.",0.578669516389243,1,0.285714285714286,0.313086576639817,1.59592597131544,0.5,0.735868322638517,0.514395088287795,1.2380582210918
"X.Vibrionaceae.",0.579163154189141,1,0.714285714285714,-3.21879459471018,0.203028676085962,0.75,-3.74464416424118,0.478120163774613,0.849479478282029
"Citreicella",0.580265710219179,1,0.571428571428571,-4.06730523938865,0.621795020525163,0.75,-4.54672459190781,0.656192855145545,0.856170377493318
"Caldilinea",0.581222943473777,1,0.428571428571429,-2.76167578343394,1.41384226073026,0.75,-2.22949471090038,0.718778471885458,1.18276028073441
"Metarhizium",0.582684470365026,1,0.714285714285714,-4.43083551808514,0.0903909164960581,0.75,-3.91584797580894,0.195314949852582,0.830272232782823
"Exophiala",0.583397459871136,1,0.571428571428571,-3.5864081422347,1.33718471854508,0.5,-4.03216538440992,0.941554343676136,1.0829704531684
"Actibacterium",0.585310210475077,1,0.714285714285714,-4.9816613200623,0.404817834579919,0.875,-4.3208707248843,1e-06,0.919385187266933
"Nakamurella",0.585944202746923,1,0.428571428571429,-2.57509284274759,1.15867346664089,0.875,-3.22446108027853,1e-06,1.0796319594604
"X.Clavicipitaceae.",0.587101801936717,1,0.714285714285714,-4.4714813271289,1.12632129983774,0.875,-3.77773945030107,1e-06,1.0232486722879
"Thermacetogenium",0.587572577390254,1,0.714285714285714,-4.31724132902675,0.534813927854364,0.625,-3.8159690861535,1.09568999466951,0.973550704954202
"X.Chloroflexia.",0.587937584101861,1,0.571428571428571,-3.04172414067089,0.430247932933275,0.625,-3.45038161267711,0.744231623107076,0.813487981304223
"Aedes",0.588137287310917,1,0.571428571428571,-3.78933674377292,1.93049194596872,0.875,-4.56817856550807,1e-06,1.46683935071318
"Byssochlamys",0.590644262828407,1,0.571428571428571,-4.17474462167558,1.13873737696154,0.75,-4.6703785122197,0.144532550713393,0.967792386791109
"Pyrenophora",0.591102959398804,1,0.142857142857143,-0.083492569601328,0.770731057422053,0,-0.359085009731038,0.953225644259913,0.875638833154277
"X.Nitrosomonadaceae.",0.592796758908606,1,0.714285714285714,-3.64228534950707,1.32233565092967,0.75,-3.09423939522667,0.441691081597851,0.993326270496153
"Pediococcus",0.59282579733213,1,0.857142857142857,-4.49475154809717,1e-06,0.375,-3.84613015605821,1.25785603834781,1.16921663743163
"X.Agaricales.",0.59585928188015,1,0.571428571428571,-4.28840511013385,1.03451070197797,0.625,-3.87156934718904,0.384641056184878,0.883766206105374
"Teredinibacter",0.597125966575007,1,0.714285714285714,-3.8646385182095,1.68697840602911,0.375,-4.31136392229849,0.677046760814797,0.976643355498778
"Parastagonospora",0.598423770575657,1,0,-1.1221892402312,0.806236008447737,0,-0.87942173574798,0.750177470117895,0.771081865534469
"Brachybacterium",0.601635384301237,1,0.142857142857143,-1.85939756020378,0.796125245861772,0.125,-2.13056829629429,0.880921388850529,0.845121968210821
"Flavobacterium",0.601688081252004,1,0.714285714285714,-1.38668167236407,0.429055784523545,0.625,-1.83747191108712,0.689812616228777,0.850783084331927
"X.Helotiales.",0.601734269616026,1,0.714285714285714,-2.26559248246796,0.847454454318641,0.75,-2.8935300238705,2.36831067979217,1.37002810438318
"Pseudonocardia",0.603541078256735,1,0.714285714285714,-2.82231619340329,0.693862954121045,0.875,-2.18372086558381,1e-06,0.949242243365184
"Alkaliphilus",0.604639949719925,1,0.857142857142857,-4.17270562569252,1e-06,0.75,-3.54246196797519,0.528978613031351,0.930285688213582
"Odoribacter",0.606014462568334,1,0.571428571428571,-4.40393350444589,0.74894807911591,0.625,-4.01772966931246,0.322782779937385,0.802651889950086
"X.Rhodobacterales.",0.607127934567231,1,0.142857142857143,-2.94264908945443,0.789973825501524,0.375,-2.6770985656002,0.303030355196539,0.703067665069949
"Lysinibacillus",0.609158061929131,1,0.428571428571429,-3.57529537345089,0.264060177282471,0.5,-3.86924732612099,0.184691263731914,0.63483639889618
"X.Chloroflexi.",0.609893401959577,1,0.428571428571429,-2.33366032157856,1.45812031625159,0.75,-2.91926554297506,2.62098026106658,1.67661818361693
"Anopheles",0.611332958396358,1,0.714285714285714,-4.29106841930745,0.404817834579919,0.625,-3.86347584249201,0.464997987589037,0.808092705828985
"Streptomyces",0.612757410257763,1,0.714285714285714,-0.230156306571237,0.418472179601386,0.875,-0.842834544002918,1e-06,0.920442086379009
"Ilumatobacter",0.613094345262688,1,0.428571428571429,-2.11023099566902,1.26942766666447,0.75,-2.59328630151012,1.17989792757249,1.16171398623608
"Schistosoma",0.613832812992545,1,0.571428571428571,-4.7548313062783,0.463353556401174,0.75,-4.32545236988815,0.632331779215698,0.826524759185403
"X.Betaproteobacteria.",0.613850070205687,1,0.714285714285714,1.97182796313538,0.315498941751647,0.625,1.54726297915786,0.498911505531664,0.808175105552117
"Setosphaeria",0.614759327646823,1,0.142857142857143,-1.3100533904644,0.859563093948034,0.125,-1.57601680024115,0.889766468872905,0.875124346007914
"Zobellia",0.615238909215996,1,0.571428571428571,-3.74078892796086,0.835736666750756,0.875,-4.3208707248843,1e-06,0.946339557979316
"Lachnoclostridium",0.616863783320984,1,0.714285714285714,-3.20456151822758,0.466544848566032,0.5,-2.77911448354116,0.952722353125267,0.920754379369766
"Nitrolancea",0.61727032783693,1,0.571428571428571,-2.5838983879285,2.32644011593918,0.875,-1.79818300312827,1e-06,1.75654068988326
"X.Carnobacteriaceae.",0.618617660685324,1,0.428571428571429,-2.33254165229753,0.47751881431634,0.625,-1.97091475192165,1.09227010233602,0.866691670067227
"Wigglesworthia",0.618718299187525,1,0.857142857142857,-5.26791075603901,1e-06,0.75,-4.6703785122197,0.144532550713393,0.905941795326714
"X.Thermoplasmatales.",0.618737208854853,1,0.571428571428571,-4.86432877161579,0.351054868036103,0.875,-4.3208707248843,1e-06,0.847473641995364
"Acidithiobacillus",0.619321482865247,1,0.714285714285714,-3.91226051969888,0.0379154251979423,0.75,-4.39423122992423,0.871851035834598,0.891738845817283
"X.Capnodiales.",0.620005915862605,1,0,-0.678173808479763,0.844484168557018,0.25,-0.944178862834214,0.97174198751258,0.902066384935639
"X.Desulfovibrionales.",0.620110548814504,1,0.857142857142857,-3.93907077396792,1e-06,0.75,-4.54672459190781,0.656192855145545,0.944460807928238
"Nocardioides",0.620538784255194,1,0.428571428571429,-0.274220235590018,0.97369524522128,0.625,-0.638981106255577,0.543314788516281,0.891592009767804
"X.Campylobacterales.",0.622265955708823,1,0.714285714285714,-4.66253777940418,0.0464910046913214,0.75,-4.20179844957627,0.168393626643239,0.828914358423209
"Phyllobacterium",0.623115852789309,1,0.571428571428571,-3.9641444191061,1.1652328560184,0.875,-3.36410421665372,1e-06,1.05965949216652
"Kineococcus",0.625081545874111,1,0.428571428571429,-3.34924053533545,0.531266875487094,0.5,-3.65286757368449,0.616583518196765,0.742006527983197
"X.Planococcaceae.",0.625720094782309,1,0.142857142857143,-2.37181460875658,1.03385989434614,0.125,-2.12734034386298,0.464233909885137,0.787563083992583
"Bartonella",0.627186332144351,1,0,-2.00109926808803,1.08618901624945,0.125,-1.69970022864535,1.39307877109974,1.30973563754672
"Saccharomonospora",0.627682644998239,1,0.428571428571429,-2.41338608873725,0.419219319398912,0.625,-2.74432335995383,0.726373091907623,0.765046354677277
"Thielavia",0.627983024839654,1,0.571428571428571,-4.20217598258587,0.96156881617923,0.875,-4.77257845893133,1e-06,0.985210848369861
"Thalassobium",0.628710265765438,1,0.714285714285714,-4.66253777940418,0.0464910046913214,0.875,-4.08272617426824,1e-06,0.904181008064472
"Kribbella",0.630248154600425,1,0.571428571428571,-2.67557005970369,1.29819237552465,0.875,-2.07253622164,1e-06,1.11595506801626
"Renibacterium",0.630886800628969,1,0.285714285714286,-3.66054278789258,0.903437267817011,0.375,-3.94233496977882,0.663978899349031,0.830290131021069
"X.Oceanospirillales.",0.633271007025225,1,0.285714285714286,-3.91381844996852,0.98917636761167,0.625,-3.56518021455106,0.871619338556267,0.962395175814877
"Hymenobacter",0.633593572108628,1,0.142857142857143,-0.32325576606023,0.667769123456589,0,-0.591026108765684,1.24827389912066,1.05156022774002
"Caldalkalibacillus",0.634415983307468,1,0.428571428571429,-4.56732822554141,0.693354279091963,0.75,-4.18741361310055,0.18873685747971,0.813477280822595
"Candidatus_Entotheonella",0.636041239114967,1,0.571428571428571,-1.69341465743307,1.32444375883659,0.75,-2.1915421361791,1.69661558549127,1.26633504234812
"Gloeobacter",0.636202362028452,1,0.714285714285714,-3.51456736543546,0.600338477620203,0.875,-2.93705467977887,1e-06,0.937862381914474
"Coprococcus",0.637083669046561,1,0.571428571428571,-4.20217598258587,0.279010138051986,0.375,-3.8720267296077,1.00422022446492,0.882849855112149
"Rhodovulum",0.638730331487827,1,0.571428571428571,-3.78072049531662,0.819787533000144,0.875,-4.3208707248843,1e-06,0.941801311523791
"Bhargavaea",0.639829297728764,1,0.571428571428571,-3.04887863113634,0.488123048833798,0.625,-3.39020604472589,0.395964899411838,0.763042930703513
"Simiduia",0.639984750503894,1,0.428571428571429,-4.77193446573613,0.341037404523066,0.75,-4.41326748012407,0.508142459338776,0.749624594323461
"Crinalium",0.640013438958255,1,0.571428571428571,-3.64551836372871,1.20467545356273,0.875,-3.07046791797542,1e-06,1.07572566725407
"Aromatoleum",0.640777699632797,1,0.714285714285714,-4.01460504623672,0.679029694857048,0.625,-3.57933286040453,1.11692743300764,0.99484145029057
"Modestobacter",0.641049295065893,1,0.285714285714286,-1.32765771524096,0.635882441620862,0.75,-1.67988442641108,0.461446815876261,0.781980210480849
"Botrytis",0.642314310182885,1,0.571428571428571,-1.71424927643896,2.23677552517751,0.625,-1.23405291495342,0.801344112956386,1.53308590591992
"X.Rhodospirillaceae.",0.642976817217237,1,0.142857142857143,-1.68569746065979,1.05627038880827,0.5,-1.38208276583762,0.884716638206955,0.994635278927635
"Coprinopsis",0.644626066729033,1,0.285714285714286,-4.21842921885886,0.784825112590864,0.625,-3.88410238396125,1.16970703197057,0.947488240050743
"Stereum",0.644890646479603,1,0.714285714285714,-4.43083551808514,0.0903909164960581,0.875,-3.87832628084498,1e-06,0.904745970474059
"Synechocystis",0.645492586113607,1,0.714285714285714,-4.21691116103255,0.392925643561786,0.875,-4.77257845893133,1e-06,0.918493248682508
"Kordia",0.647041020262768,1,0.857142857142857,-3.3263833751388,1e-06,0.5,-3.83024607002506,0.826959873330504,0.92325816271472
"Saccharothrix",0.650066157075576,1,0.714285714285714,-3.7696387638535,0.23961304660394,0.875,-3.22446108027853,1e-06,0.909375770183209
"Sporomusa",0.653384275585866,1,0.714285714285714,-4.47211867167864,0.148774112205512,0.875,-5.01072300954739,1e-06,0.906058760753293
"Hirschia",0.654676321949607,1,0.571428571428571,-4.05490894958706,0.64181247040254,0.625,-4.40363386522777,0.853615604395015,0.872387996202372
"Conexibacter",0.65545609431987,1,0.714285714285714,0.361449782634081,0.0275198171114512,0.875,-0.173084462680039,1e-06,0.904049000275364
"Cerapachys",0.659238766362849,1,0.857142857142857,-4.49475154809717,1e-06,0.75,-3.9661413910809,0.124189319876923,0.905427831263531
"Fulvivirga",0.66016656669787,1,0.571428571428571,-2.87901450970218,0.319250347573836,0.625,-3.22043085112275,0.996018537216758,0.865551952839914
"Anaerotruncus",0.660406957553359,1,0.571428571428571,-3.82414442491349,0.700092967254248,0.875,-4.3208707248843,1e-06,0.910533367907164
"Celeribacter",0.662000228560306,1,0.571428571428571,-4.7767473760659,0.250216494666312,0.75,-4.41326748012407,0.508142459338776,0.791244534287979
"X.Flavobacteriia.",0.662145648897643,1,0.428571428571429,-1.64496013665328,2.1974813962708,0.75,-1.13071621311238,0.0215929338915213,1.76750489679953
"Janthinobacterium",0.663243272733363,1,0.428571428571429,-1.5842109956143,0.804345931399985,0.5,-1.30087347490212,0.629513897054948,0.815075085617305
"Frankia",0.663679906900744,1,0.428571428571429,-2.16785690099919,1.1649323475306,0.875,-1.64979952702317,1e-06,1.08308467498117
"Candidatus_Pelagibacter",0.664000165482094,1,0.714285714285714,-4.84358803177537,0.302534727065728,0.875,-4.3208707248843,1e-06,0.912582983188276
"Richelia",0.664412530138567,1,0.714285714285714,-4.24978526571395,0.346434638870464,0.875,-4.77257845893133,1e-06,0.915261520233542
"Sideroxydans",0.664735488491806,1,0.714285714285714,-3.80081680141218,0.195520643040285,0.875,-4.3208707248843,1e-06,0.907571937316614
"Phycisphaera",0.665926568852665,1,0.714285714285714,-3.7696387638535,0.332595055986584,0.75,-3.35739706503997,0.594453902076502,0.866166529871619
